title_id,synopsis
TITLE_002294,A hilarious special following a group of well-meaning misfits whose cross-country trip descends into spectacular chaos. Produced by Universal (1986).
TITLE_002295,A slow-burn documentary where a seemingly routine investigation peels back layers of a community's darkest secrets. Produced by Universal (1997).
TITLE_002296,A witty special about a small-town dreamer who accidentally becomes the most controversial person in a major city. Produced by Netflix Studios (1987).
TITLE_002297,A sharp satirical series skewering corporate culture through the eyes of the most reluctant middle manager alive. Produced by Paramount (1981).
TITLE_002298,A suspenseful documentary about a cybersecurity analyst who uncovers a conspiracy that reaches the highest corridors of power. Produced by Disney (2000).
TITLE_002299,"A powerful documentary exploring the fractured bonds between family members as they navigate grief, guilt, and reconciliation. Produced by Sony (1997)."
TITLE_002300,A terrifying documentary following a group of strangers stranded in a remote wilderness as something ancient and patient closes in. Produced by Paramount (1996).
TITLE_002301,"A sweeping romance spanning three decades, exploring how first love quietly shapes every significant decision that follows. Produced by Netflix Studios (2023)."
TITLE_002302,A terrifying documentary following a group of strangers stranded in a remote wilderness as something ancient and patient closes in. Produced by Disney (1997).
TITLE_002303,A sharp satirical series skewering corporate culture through the eyes of the most reluctant middle manager alive. Produced by Sony (1999).
TITLE_002304,A charming film centered on a chaotic workplace where every attempt to impose order results in glorious failure. Produced by Disney (2021).
TITLE_002305,A charming series centered on a chaotic workplace where every attempt to impose order results in glorious failure. Produced by Sony (1998).
TITLE_002306,A suspenseful limited series about a cybersecurity analyst who uncovers a conspiracy that reaches the highest corridors of power. Produced by Sony (1998).
TITLE_002307,An explosive limited series following a disgraced soldier who must go rogue to expose corruption at the highest levels of government. Produced by Warner Bros (2016).
TITLE_002308,A slow-burn documentary where a seemingly routine investigation peels back layers of a community's darkest secrets. Produced by Paramount (1980).
TITLE_002309,A cerebral science fiction special about a theoretical physicist whose containment breach tears a hole in the fabric of spacetime. Produced by Netflix Studios (1984).
TITLE_002310,A pulse-pounding documentary where a covert operative races against time to prevent a global catastrophe. Produced by Warner Bros (2004).
TITLE_002311,A bold animated documentary that challenges the boundaries of the form while delivering a story full of wit and genuine emotion. Produced by Universal (2005).
TITLE_002312,"A heartwarming animated documentary that uses the adventures of misfit characters to explore belonging, courage, and found family. Produced by Sony (1981)."
TITLE_002313,"An adrenaline-fueled documentary in which rival factions clash across three continents, leaving a trail of deception and betrayal. Produced by Universal (2006)."
TITLE_002314,A bold animated film that challenges the boundaries of the form while delivering a story full of wit and genuine emotion. Produced by Warner Bros (2008).
TITLE_002315,A bleak yet hopeful documentary depicting a generation born on a generation ship who have never seen Earth and no longer believe in it. Produced by Netflix Studios (1984).
TITLE_002316,A suspenseful documentary about a cybersecurity analyst who uncovers a conspiracy that reaches the highest corridors of power. Produced by Netflix Studios (2003).
TITLE_002317,"A sweeping romance spanning three decades, exploring how first love quietly shapes every significant decision that follows. Produced by Apple TV+ (2013)."
TITLE_002318,"A powerful special exploring the fractured bonds between family members as they navigate grief, guilt, and reconciliation. Produced by Paramount (2011)."
TITLE_002319,An emotionally charged documentary about an individual's struggle to rebuild identity and purpose after an unexpected personal collapse. Produced by Disney (2003).
TITLE_002320,"A heartwarming animated series that uses the adventures of misfit characters to explore belonging, courage, and found family. Produced by Disney (1981)."
TITLE_002321,"A sweeping romance spanning three decades, exploring how first love quietly shapes every significant decision that follows. Produced by Paramount (2008)."
TITLE_002322,A bleak yet hopeful special depicting a generation born on a generation ship who have never seen Earth and no longer believe in it. Produced by Sony (2021).
TITLE_002323,A bold animated series that challenges the boundaries of the form while delivering a story full of wit and genuine emotion. Produced by Warner Bros (2004).
TITLE_002324,"A sweeping romance spanning three decades, exploring how first love quietly shapes every significant decision that follows. Produced by Paramount (1986)."
TITLE_002325,A tender film in which two people who built walls against vulnerability slowly and reluctantly dismantle them together. Produced by Universal (1989).
TITLE_002326,"An adrenaline-fueled documentary in which rival factions clash across three continents, leaving a trail of deception and betrayal. Produced by Paramount (2021)."
